"lon","lat","density"
141.7014,81.0336,14.453764
142.9052,80.9141,14.453764
144.0772,80.7909,14.453764
145.2176,80.6639,14.453764
146.3268,80.5333,14.453764
147.4053,80.3994,14.453764
148.4537,80.2621,14.453764
149.4725,80.1218,14.453764
150.4622,79.9785,14.453764
151.4237,79.8323,14.453764
152.3575,79.6833,14.453764
153.2643,79.5318,14.453764
154.1449,79.3777,14.453764
155,79.2213,14.453764
155.8303,79.0626,14.453764
156.6366,78.9018,14.453764
157.4195,78.7388,14.453764
158.1798,78.5739,14.453764
158.9183,78.4071,14.453764
159.6355,78.2384,14.453764
160.3322,78.0681,14.453764
161.009,77.896,14.453764
161.6667,77.7225,14.453764
162.3058,77.5474,14.453764
162.9269,77.3709,14.658836
163.5308,77.193,14.658836
164.1179,77.0138,14.658836
164.6888,76.8333,14.658836
165.2441,76.6517,14.658836
165.7843,76.4689,14.658836
166.3099,76.285,9.043743
166.8215,76.1001,9.043743
167.3195,75.9142,9.043743
167.8043,75.7273,9.268347
168.2764,75.5396,9.268347
168.7363,75.3509,9.268347
169.1843,75.1615,6.993013
169.6209,74.9712,6.993013
170.0464,74.7802,4.5028405
170.4612,74.5884,6.993013
170.8657,74.396,6.993013
171.2602,74.2029,4.5028405
171.645,74.0092,4.5028405
172.0205,73.8149,4.5028405
172.387,73.62,4.5028405
172.7447,73.4245,4.0341024
173.0939,73.2286,6.358263
173.435,73.0321,6.358263
173.7681,72.8351,6.358263
174.0935,72.6377,13.701829
174.4115,72.4399,13.701829
174.7223,72.2416,13.701829
175.0261,72.043,13.701829
175.3231,71.8439,13.701829
175.6136,71.6445,13.701829
175.8978,71.4448,15.498659
176.1758,71.2448,15.498659
176.4477,71.0444,15.498659
176.7139,70.8437,15.498659
176.9745,70.6428,15.498659
177.2296,70.4416,17.070887
177.4794,70.2402,17.7154
177.7241,70.0385,17.7154
177.9638,69.8366,17.7154
178.1986,69.6344,17.7154
178.4287,69.4321,18.037659
178.6542,69.2296,19.590355
178.8753,69.0269,12.637403
182.2161,65.359,21.865688
182.372,65.1546,21.631319
182.5252,64.9503,21.5239
182.6759,64.7459,21.5239
182.8241,64.5415,21.631319
182.9698,64.3372,21.260235
183.1132,64.1328,21.260235
183.2543,63.9284,21.260235
183.393,63.7241,21.631319
183.5296,63.5198,21.631319
183.664,63.3155,21.631319
183.7962,63.1113,21.631319
183.9264,62.9071,21.894983
184.0546,62.7029,21.894983
184.1808,62.4988,21.894983
37.354,64.0699,20.2544
37.5009,64.2737,20.430178
37.9562,64.8851,21.855923
38.1131,65.0888,21.855923
40.6235,67.9358,21.855923
41.0375,68.341,21.904749
41.2505,68.5433,21.904749
41.4676,68.7455,21.904749
41.6891,68.9476,21.904749
41.9149,69.1494,21.904749
42.1452,69.3511,21.904749
42.3801,69.5525,21.904749
42.6199,69.7538,21.904749
42.8645,69.9548,21.904749
43.1142,70.1555,21.904749
43.3691,70.3561,21.904749
43.6294,70.5563,21.904749
43.8952,70.7563,21.904749
44.1666,70.9559,21.904749
44.4439,71.1553,21.904749
44.7273,71.3543,21.904749
45.0169,71.553,21.904749
45.3129,71.7513,21.904749
45.6155,71.9492,21.904749
45.9249,72.1468,21.904749
46.2413,72.3439,21.904749
46.565,72.5406,21.904749
46.8962,72.7368,21.904749
47.2351,72.9326,21.904749
47.582,73.1278,21.904749
47.9371,73.3226,21.904749
48.3008,73.5167,21.904749
48.6731,73.7103,21.904749
49.0546,73.9033,21.904749
49.4454,74.0957,21.904749
49.8459,74.2874,21.904749
50.2564,74.4784,21.904749
50.6773,74.6687,21.904749
51.1088,74.8582,21.904749
51.5514,75.047,21.904749
52.0054,75.2349,21.904749
52.4712,75.422,21.904749
52.9492,75.6082,21.904749
53.4399,75.7934,21.904749
53.9436,75.9776,21.904749
54.4608,76.1609,21.904749
54.992,76.343,21.904749
55.5377,76.524,21.904749
56.0983,76.7039,21.904749
56.6743,76.8825,21.904749
57.2664,77.0598,21.904749
57.875,77.2357,21.904749
58.5006,77.4103,21.904749
59.144,77.5834,21.904749
59.8056,77.755,21.54343
60.486,77.9249,20.90868
61.1859,78.0931,20.90868
61.9059,78.2596,19.756365
62.6467,78.4243,19.756365
63.4089,78.587,19.756365
64.1931,78.7477,18.193905
65,78.9062,18.193905
65.8303,79.0626,18.193905
66.6847,79.2167,18.193905
67.5638,79.3683,17.7154
68.4682,79.5175,18.193905
69.3987,79.6639,18.193905
70.3558,79.8077,17.7154
71.3402,79.9485,17.7154
72.3524,80.0864,18.193905
73.3929,80.2211,19.756365
74.4623,80.3525,18.916542
75.561,80.4806,19.883316
76.6894,80.605,19.883316
77.8477,80.7258,19.697773
79.0362,80.8427,19.697773
80.2551,80.9556,19.697773
81.5044,81.0644,18.916542
82.7839,81.1688,17.236897
84.0935,81.2688,18.037659
85.4328,81.3641,18.037659
86.8014,81.4546,18.037659
88.1986,81.5402,18.037659
89.6236,81.6206,18.037659
91.0754,81.6958,18.037659
92.5528,81.7657,16.621677
94.0546,81.8299,16.621677
95.5792,81.8885,16.621677
97.125,81.9413,15.9185705
98.6901,81.9882,15.9185705
100.2724,82.029,15.9185705
101.8699,82.0638,14.453764
103.4802,82.0923,14.453764
105.1009,82.1146,14.453764
106.7295,82.1305,14.453764
108.3634,82.1401,4.6786175
110,82.1433,4.6786175
111.6366,82.1401,3.3895872
113.2705,82.1305,3.3895872
114.8991,82.1146,4.6786175
116.5198,82.0923,4.6786175
118.1301,82.0638,14.453764
119.7276,82.029,14.453764
121.3099,81.9882,14.453764
122.875,81.9413,14.453764
124.4208,81.8885,14.453764
125.9454,81.8299,14.453764
127.4472,81.7657,14.453764
128.9246,81.6958,14.453764
130.3764,81.6206,14.453764
131.8014,81.5402,14.453764
133.1986,81.4546,14.453764
134.5672,81.3641,14.453764
135.9065,81.2688,14.453764
137.2161,81.1688,14.453764
138.4956,81.0644,14.453764
139.7449,80.9556,14.453764
140.9638,80.8427,14.453764
142.1523,80.7258,14.453764
143.3106,80.605,14.453764
144.439,80.4806,14.453764
145.5377,80.3525,14.453764
146.6071,80.2211,14.453764
147.6476,80.0864,14.453764
148.6598,79.9485,14.453764
149.6442,79.8077,14.453764
150.6013,79.6639,14.453764
151.5318,79.5175,14.453764
152.4362,79.3683,14.453764
153.3153,79.2167,14.453764
154.1697,79.0626,14.453764
155,78.9062,14.453764
155.8069,78.7477,14.453764
156.5911,78.587,14.453764
157.3533,78.4243,14.453764
158.0941,78.2596,14.453764
158.8141,78.0931,14.453764
159.514,77.9249,14.453764
160.1944,77.755,14.453764
160.856,77.5834,14.453764
161.4993,77.4103,14.453764
162.125,77.2357,14.658836
162.7336,77.0598,14.658836
163.3257,76.8825,14.658836
163.9017,76.7039,14.658836
164.4623,76.524,14.658836
165.008,76.343,14.658836
165.5392,76.1609,9.043743
166.0564,75.9776,9.043743
166.5601,75.7934,9.043743
167.0508,75.6082,9.043743
167.5288,75.422,9.043743
167.9946,75.2349,9.043743
168.4486,75.047,6.993013
168.8912,74.8582,6.993013
169.3227,74.6687,6.993013
169.7436,74.4784,6.993013
170.1541,74.2874,6.993013
170.5546,74.0957,4.5028405
170.9454,73.9033,4.0341024
171.3269,73.7103,4.0341024
171.6992,73.5167,4.0341024
172.0629,73.3226,4.0341024
172.418,73.1278,6.358263
172.7649,72.9326,6.358263
173.1038,72.7368,6.358263
173.435,72.5406,6.358263
173.7587,72.3439,13.701829
174.0751,72.1468,13.701829
174.3845,71.9492,13.701829
174.6871,71.7513,13.701829
174.9831,71.553,15.498659
175.2727,71.3543,15.498659
175.556,71.1553,15.498659
175.8334,70.9559,15.498659
176.1048,70.7563,15.498659
176.3706,70.5563,16.250593
176.6309,70.3561,17.070887
176.8858,70.1555,17.070887
177.1355,69.9548,17.7154
177.3801,69.7538,17.7154
177.6199,69.5525,17.7154
177.8548,69.3511,17.7154
181.061,66.1071,21.855923
181.8869,65.0888,21.631319
182.0438,64.8851,21.5239
182.1981,64.6813,21.631319
182.3499,64.4775,21.260235
182.4991,64.2737,21.260235
182.646,64.0699,21.65085
182.7904,63.8661,21.894983
182.9326,63.6623,21.631319
183.0725,63.4586,21.631319
183.2102,63.2548,21.631319
183.3457,63.0511,21.894983
183.4791,62.8474,21.894983
37.671,63.8022,21.855923
37.8189,64.0054,21.855923
37.9691,64.2086,20.430178
38.1219,64.4118,21.084457
38.2771,64.615,21.855923
38.4349,64.8182,21.855923
38.5954,65.0213,21.377419
42.023,68.6651,21.904749
42.249,68.8663,21.904749
42.4794,69.0673,21.904749
42.7144,69.2681,21.904749
42.9541,69.4686,21.904749
43.1986,69.669,21.904749
43.4481,69.8691,21.904749
43.7026,70.0689,21.904749
43.9625,70.2684,21.904749
44.2277,70.4677,21.904749
44.4986,70.6667,21.904749
44.7751,70.8654,21.904749
45.0576,71.0637,21.904749
45.3462,71.2617,21.904749
45.641,71.4593,21.904749
45.9423,71.6565,21.904749
46.2502,71.8534,21.904749
46.565,72.0498,21.904749
46.8869,72.2458,21.904749
47.2161,72.4413,21.904749
47.5528,72.6363,21.904749
47.8973,72.8308,21.904749
48.2497,73.0248,21.904749
48.6105,73.2183,21.904749
48.9797,73.4112,21.904749
49.3577,73.6035,21.904749
49.7449,73.7951,21.904749
50.1414,73.9861,21.904749
50.5476,74.1764,21.904749
50.9638,74.366,21.904749
51.3903,74.5549,21.904749
51.8274,74.7429,21.904749
52.2756,74.9302,21.904749
52.7352,75.1166,21.904749
53.2066,75.3021,21.904749
53.6901,75.4866,21.904749
54.1861,75.6702,21.904749
54.6951,75.8528,21.904749
55.2176,76.0343,21.904749
55.7539,76.2147,21.904749
56.3045,76.394,21.904749
56.8699,76.572,21.904749
57.4506,76.7487,21.904749
58.047,76.9242,21.904749
58.6598,77.0982,21.904749
59.2894,77.2709,21.904749
59.9364,77.442,21.904749
60.6013,77.6115,21.54343
61.2847,77.7794,20.90868
61.9872,77.9455,20.90868
62.7094,78.1099,19.756365
63.4518,78.2724,19.756365
64.2152,78.4329,19.756365
65,78.5913,19.756365
65.8069,78.7477,18.193905
66.6366,78.9018,18.193905
67.4895,79.0535,18.193905
68.3665,79.2028,18.193905
69.2679,79.3496,18.193905
70.1944,79.4936,18.193905
71.1466,79.635,18.193905
72.125,79.7734,18.193905
73.1301,79.9088,19.756365
74.1623,80.0411,18.916542
75.2222,80.17,21.16258
76.3099,80.2956,19.697773
77.4259,80.4176,19.697773
78.5704,80.536,19.697773
79.7436,80.6505,19.883316
82.1759,80.8674,17.236897
83.4349,80.9695,17.236897
84.7223,81.0672,17.236897
86.0375,81.1603,17.236897
87.3801,81.2487,17.236897
88.7495,81.3322,18.037659
90.1448,81.4107,18.037659
91.565,81.484,18.428274
93.0092,81.552,18.428274
94.4759,81.6146,18.037659
95.9638,81.6717,16.621677
97.4712,81.7231,16.621677
98.9965,81.7687,15.9185705
100.5377,81.8084,15.9185705
102.0928,81.8422,14.453764
103.6598,81.87,14.453764
105.2364,81.8916,14.453764
106.8202,81.9071,14.453764
108.4089,81.9164,14.453764
110,81.9195,14.453764
111.5911,81.9164,4.6786175
113.1798,81.9071,4.6786175
114.7636,81.8916,4.6786175
116.3402,81.87,4.6786175
117.9072,81.8422,14.453764
119.4623,81.8084,14.453764
121.0035,81.7687,14.453764
122.5288,81.7231,14.453764
124.0362,81.6717,14.453764
125.5241,81.6146,14.453764
126.9908,81.552,14.453764
128.435,81.484,14.453764
129.8552,81.4107,14.453764
131.2505,81.3322,14.453764
132.6199,81.2487,14.453764
133.9625,81.1603,14.453764
135.2777,81.0672,14.453764
136.565,80.9695,14.453764
137.8241,80.8674,14.453764
139.0546,80.761,14.453764
140.2564,80.6505,14.453764
141.4296,80.536,14.453764
142.5741,80.4176,14.453764
143.6901,80.2956,14.453764
144.7778,80.17,14.453764
145.8376,80.0411,14.453764
146.8699,79.9088,14.453764
147.875,79.7734,14.453764
148.8534,79.635,14.453764
149.8056,79.4936,14.453764
150.7321,79.3496,14.453764
151.6335,79.2028,14.453764
152.5105,79.0535,14.453764
153.3634,78.9018,14.453764
154.1931,78.7477,14.453764
155,78.5913,14.453764
155.7848,78.4329,14.453764
156.5482,78.2724,14.453764
157.2906,78.1099,14.453764
158.0128,77.9455,14.453764
158.7153,77.7794,14.453764
159.3987,77.6115,14.453764
160.0636,77.442,14.453764
160.7106,77.2709,14.453764
161.3402,77.0982,14.658836
161.953,76.9242,14.658836
162.5494,76.7487,14.658836
163.1301,76.572,14.658836
163.6955,76.394,14.658836
164.2461,76.2147,14.658836
164.7824,76.0343,14.658836
165.3048,75.8528,9.043743
165.8139,75.6702,9.043743
166.3099,75.4866,9.043743
166.7934,75.3021,9.043743
167.2648,75.1166,9.043743
167.7243,74.9302,6.993013
168.1726,74.7429,6.358263
168.6097,74.5549,6.993013
169.0362,74.366,6.358263
169.4524,74.1764,6.358263
169.8586,73.9861,4.0341024
170.2551,73.7951,4.0341024
170.6422,73.6035,4.0341024
171.0203,73.4112,4.0341024
171.3895,73.2183,4.0341024
171.7503,73.0248,6.358263
172.1027,72.8308,6.358263
172.4472,72.6363,6.358263
172.7839,72.4413,6.358263
173.1131,72.2458,6.358263
173.435,72.0498,6.358263
173.7498,71.8534,6.358263
174.0577,71.6565,6.358263
174.359,71.4593,15.498659
174.6538,71.2617,15.498659
174.9424,71.0637,15.498659
175.2249,70.8654,15.498659
175.5014,70.6667,16.250593
175.7722,70.4677,17.070887
176.0375,70.2684,17.070887
176.2973,70.0689,17.070887
176.5519,69.8691,18.29156
176.8014,69.669,18.29156
177.0459,69.4686,18.525927
180.56,66.0364,19.043493
180.7347,65.8335,19.043493
180.9065,65.6305,21.855923
181.0754,65.4275,21.5239
181.2413,65.2244,21.855923
181.4046,65.0213,21.631319
181.565,64.8182,21.631319
181.7229,64.615,21.260235
181.8781,64.4118,21.260235
182.0309,64.2086,21.65085
182.1811,64.0054,21.894983
182.329,63.8022,21.894983
182.4744,63.599,21.894983
182.6176,63.3958,21.631319
182.7585,63.1926,21.894983
182.8973,62.9894,21.894983
183.0339,62.7862,21.894983
39.0751,64.9522,21.377419
41.2796,67.3769,21.855923
42.5741,68.5827,21.904749
42.8045,68.7831,21.904749
43.0394,68.9832,21.904749
43.2789,69.1831,21.904749
43.5232,69.3827,21.904749
43.7723,69.5822,21.904749
44.0265,69.7813,21.904749
44.2858,69.9802,21.904749
44.5504,70.1788,21.904749
44.8205,70.3771,21.904749
45.0962,70.5751,21.904749
45.3777,70.7727,21.904749
45.6652,70.97,21.904749
45.9588,71.1669,21.904749
46.2587,71.3635,21.904749
46.565,71.5596,21.904749
46.8781,71.7553,21.904749
47.1981,71.9506,21.904749
47.5252,72.1454,21.904749
47.8596,72.3398,21.904749
48.2016,72.5336,21.904749
48.5514,72.7269,21.904749
48.9092,72.9196,21.904749
49.2752,73.1118,21.904749
49.6499,73.3034,21.904749
50.0333,73.4944,21.904749
50.4258,73.6847,21.904749
50.8277,73.8743,21.904749
51.2392,74.0632,21.904749
51.6607,74.2514,21.904749
52.0926,74.4387,21.904749
52.5351,74.6253,21.904749
52.9885,74.811,21.904749
53.4533,74.9959,21.904749
53.9298,75.1798,21.904749
54.4184,75.3628,21.904749
54.9194,75.5447,21.904749
55.4333,75.7256,21.904749
55.9605,75.9054,21.904749
56.5014,76.0841,21.904749
57.0565,76.2615,21.904749
57.6262,76.4378,21.728971
58.211,76.6127,21.904749
58.8114,76.7863,21.904749
59.4278,76.9584,21.904749
60.0608,77.1291,21.904749
60.7108,77.2982,21.54343
61.3785,77.4658,21.54343
62.0643,77.6316,20.90868
62.7688,77.7957,20.90868
63.4926,77.9579,20.90868
64.2361,78.1183,19.756365
65,78.2766,19.756365
65.7848,78.4329,19.756365
66.5911,78.587,19.756365
67.4195,78.7388,19.756365
68.2705,78.8883,18.193905
69.1446,79.0353,18.193905
70.0424,79.1797,18.193905
70.9645,79.3214,18.193905
71.9112,79.4604,18.193905
72.8831,79.5964,18.193905
73.8807,79.7295,21.16258
74.9042,79.8593,21.16258
75.9541,79.9859,21.045395
77.0306,80.1091,19.697773
78.134,80.2288,19.697773
79.2645,80.3448,19.697773
80.4222,80.4569,19.697773
81.607,80.5651,18.62358
82.8189,80.6692,17.236897
84.0577,80.7691,17.236897
85.3231,80.8646,17.7154
86.6148,80.9556,17.236897
87.9321,81.042,17.7154
89.2744,81.1235,17.7154
90.641,81.2001,17.7154
92.0309,81.2716,18.428274
93.4429,81.338,18.428274
94.876,81.399,18.428274
96.3287,81.4546,18.428274
97.7995,81.5046,17.29549
99.2869,81.5491,17.29549
100.789,81.5878,15.9185705
102.3039,81.6206,15.9185705
103.8298,81.6476,14.453764
105.3645,81.6687,14.453764
106.9059,81.6838,14.453764
108.4518,81.6928,14.453764
110,81.6958,14.453764
111.5482,81.6928,14.453764
113.0941,81.6838,14.453764
114.6355,81.6687,14.453764
116.1702,81.6476,14.453764
117.6961,81.6206,14.453764
119.211,81.5878,14.453764
120.7131,81.5491,14.453764
122.2005,81.5046,14.453764
123.6713,81.4546,14.453764
125.124,81.399,14.453764
126.5571,81.338,14.453764
127.9691,81.2716,14.453764
129.359,81.2001,14.453764
130.7256,81.1235,14.453764
132.0679,81.042,14.453764
133.3852,80.9556,14.453764
134.6768,80.8646,14.453764
135.9423,80.7691,14.453764
137.1811,80.6692,14.453764
138.393,80.5651,14.453764
139.5779,80.4569,14.453764
140.7355,80.3448,14.453764
141.866,80.2288,14.453764
142.9694,80.1091,14.453764
144.0459,79.9859,14.453764
145.0958,79.8593,14.453764
146.1193,79.7295,14.453764
147.1169,79.5964,14.453764
148.0888,79.4604,14.453764
149.0355,79.3214,14.453764
149.9576,79.1797,14.453764
150.8554,79.0353,14.453764
151.7295,78.8883,14.453764
152.5805,78.7388,14.453764
153.4089,78.587,14.453764
154.2152,78.4329,14.453764
155,78.2766,14.453764
155.7639,78.1183,14.453764
156.5074,77.9579,14.453764
157.2312,77.7957,14.453764
157.9357,77.6316,14.453764
158.6215,77.4658,14.453764
159.2892,77.2982,14.453764
159.9392,77.1291,14.658836
160.5722,76.9584,14.658836
161.1886,76.7863,14.658836
161.789,76.6127,14.658836
162.3738,76.4378,14.658836
162.9435,76.2615,14.658836
163.4986,76.0841,14.658836
164.0395,75.9054,14.658836
164.5667,75.7256,14.658836
165.0806,75.5447,9.043743
165.5816,75.3628,9.043743
166.0702,75.1798,9.043743
166.5467,74.9959,9.043743
167.0115,74.811,9.043743
167.4649,74.6253,9.043743
167.9074,74.4387,9.043743
168.3392,74.2514,9.043743
168.7608,74.0632,9.043743
169.1723,73.8743,9.043743
169.5742,73.6847,6.358263
169.9667,73.4944,4.0341024
170.3501,73.3034,6.358263
170.7247,73.1118,4.0341024
171.0908,72.9196,4.0341024
171.4486,72.7269,4.0341024
171.7984,72.5336,4.0341024
172.1404,72.3398,4.0341024
172.4748,72.1454,6.358263
172.8019,71.9506,6.358263
173.1219,71.7553,6.358263
173.435,71.5596,6.358263
173.7413,71.3635,15.498659
174.0412,71.1669,15.498659
174.3348,70.97,15.498659
174.6223,70.7727,16.250593
174.9037,70.5751,16.250593
175.1795,70.3771,17.070887
175.4496,70.1788,17.070887
175.7142,69.9802,18.525927
175.9735,69.7813,17.070887
176.2277,69.5822,20.967272
176.4768,69.3827,21.68991
180.2405,65.7617,19.043493
180.416,65.5594,19.043493
180.5885,65.357,21.5239
180.7581,65.1546,20.029797
180.9249,64.9522,21.133284
181.0889,64.7496,19.09232
181.2503,64.5471,21.133284
181.4089,64.3445,21.260235
181.565,64.1419,21.65085
181.7187,63.9393,21.894983
181.8698,63.7366,21.894983
182.0186,63.534,21.894983
182.165,63.3314,21.894983
182.3091,63.1287,21.894983
182.451,62.9261,21.894983
39.3845,64.6794,21.855923
39.552,64.8813,21.377419
39.7223,65.0831,21.377419
40.0715,65.4866,21.299295
40.9987,66.4938,21.475073
41.5953,67.0968,21.855923
41.8014,67.2975,21.904749
43.3556,68.6979,21.904749
43.5948,68.8972,21.904749
43.8387,69.0962,21.904749
44.0874,69.2949,21.904749
44.3411,69.4934,21.904749
44.5998,69.6916,21.904749
44.8637,69.8895,21.904749
45.1329,70.0872,21.904749
45.4077,70.2845,21.904749
45.6881,70.4814,21.904749
45.9744,70.678,21.904749
46.2666,70.8743,21.904749
46.565,71.0701,21.904749
46.8698,71.2656,21.904749
47.1811,71.4606,21.904749
47.4991,71.6552,21.904749
47.8241,71.8493,21.904749
48.1562,72.043,21.904749
48.4956,72.2361,21.904749
48.8427,72.4287,21.904749
49.1975,72.6208,21.904749
49.5603,72.8123,21.904749
49.9315,73.0032,21.904749
50.3112,73.1935,21.904749
50.6997,73.3831,21.904749
51.0973,73.572,21.904749
51.5043,73.7602,21.904749
51.9209,73.9477,21.904749
52.3474,74.1345,21.904749
52.7843,74.3204,21.904749
53.2317,74.5054,21.904749
53.6901,74.6896,21.904749
54.1597,74.8729,21.904749
54.6409,75.0553,21.904749
55.1342,75.2366,21.904749
55.6398,75.4169,21.904749
56.1582,75.5961,21.904749
56.6897,75.7742,21.904749
57.2348,75.9512,21.904749
57.7939,76.1269,21.904749
58.3675,76.3013,21.904749
58.9559,76.4744,21.904749
59.5597,76.6461,21.904749
60.1792,76.8164,21.904749
60.8151,76.9851,21.904749
61.4677,77.1523,21.904749
62.1376,77.3178,21.54343
62.8252,77.4816,20.90868
63.5312,77.6437,20.90868
64.2559,77.8038,20.90868
65,77.9621,20.90868
65.7639,78.1183,20.90868
66.5481,78.2724,19.756365
67.3533,78.4243,19.756365
68.1798,78.5739,19.756365
69.0283,78.7211,19.756365
69.8991,78.8658,18.193905
70.7928,79.008,18.193905
71.7098,79.1474,18.193905
72.6507,79.2841,18.193905
73.6156,79.4178,21.16258
74.6052,79.5485,21.16258
75.6197,79.6761,21.045395
76.6593,79.8003,20.90868
77.7243,79.9212,19.697773
78.815,80.0385,19.697773
79.9314,80.1522,18.916542
81.0736,80.2621,18.916542
82.2414,80.3681,17.7154
83.4349,80.47,17.236897
84.6538,80.5678,17.7154
85.8978,80.6612,17.7154
87.1663,80.7501,17.7154
88.459,80.8345,17.7154
89.7751,80.9141,17.7154
91.1139,80.9889,21.348122
92.4744,81.0588,13.438164
93.8557,81.1235,18.193905
95.2564,81.183,18.193905
96.6755,81.2372,18.193905
98.1113,81.286,18.037659
99.5625,81.3293,17.29549
101.0274,81.367,17.29549
102.5041,81.399,15.9185705
103.991,81.4253,15.9185705
105.486,81.4458,14.453764
106.9872,81.4605,14.453764
108.4926,81.4693,14.453764
110,81.4722,14.453764
111.5074,81.4693,14.453764
113.0128,81.4605,14.453764
114.514,81.4458,14.453764
116.009,81.4253,14.453764
117.4959,81.399,14.453764
118.9726,81.367,14.453764
120.4375,81.3293,14.453764
121.8886,81.286,14.453764
123.3245,81.2372,14.453764
124.7436,81.183,14.453764
126.1443,81.1235,14.453764
127.5256,81.0588,14.453764
128.8861,80.9889,14.453764
130.2249,80.9141,14.453764
131.541,80.8345,14.453764
132.8336,80.7501,14.453764
134.1022,80.6612,14.453764
135.3462,80.5678,14.453764
136.565,80.47,14.453764
137.7585,80.3681,14.453764
138.9264,80.2621,14.453764
140.0686,80.1522,14.453764
141.185,80.0385,14.453764
142.2756,79.9212,14.453764
143.3407,79.8003,14.453764
144.3803,79.6761,14.453764
145.3948,79.5485,14.453764
146.3844,79.4178,14.453764
147.3493,79.2841,14.453764
148.2902,79.1474,14.453764
149.2072,79.008,14.453764
150.1009,78.8658,14.453764
150.9717,78.7211,14.453764
151.8202,78.5739,14.453764
152.6467,78.4243,14.453764
153.4518,78.2724,14.453764
154.2361,78.1183,14.453764
155,77.9621,14.453764
155.7441,77.8038,14.453764
156.4688,77.6437,14.453764
157.1747,77.4816,14.453764
157.8624,77.3178,14.453764
158.5323,77.1523,14.453764
159.1849,76.9851,14.658836
159.8208,76.8164,14.658836
160.4403,76.6461,14.658836
161.0441,76.4744,14.658836
161.6325,76.3013,14.658836
162.2061,76.1269,14.658836
162.7652,75.9512,14.658836
163.3103,75.7742,14.658836
163.8418,75.5961,14.658836
164.3602,75.4169,9.043743
164.8658,75.2366,9.043743
165.3591,75.0553,9.043743
165.8403,74.8729,9.043743
166.3099,74.6896,9.043743
166.7683,74.5054,9.043743
167.2157,74.3204,9.043743
167.6525,74.1345,9.043743
168.0791,73.9477,9.043743
168.4957,73.7602,9.043743
168.9027,73.572,9.043743
169.3003,73.3831,6.358263
169.6888,73.1935,6.358263
170.0685,73.0032,4.0341024
170.4397,72.8123,4.0341024
170.8025,72.6208,4.0341024
171.1573,72.4287,4.0341024
171.5044,72.2361,6.358263
171.8438,72.043,13.701829
172.1759,71.8493,13.701829
172.5009,71.6552,13.701829
172.8189,71.4606,13.701829
173.1302,71.2656,15.498659
173.435,71.0701,15.498659
173.7334,70.8743,15.498659
174.0256,70.678,16.250593
174.3119,70.4814,16.250593
174.5923,70.2845,17.070887
174.8671,70.0872,17.070887
175.1363,69.8895,18.525927
175.4002,69.6916,18.525927
180.1046,65.2849,21.855923
180.2777,65.0831,20.029797
180.448,64.8813,20.029797
180.6155,64.6794,19.09232
180.7802,64.4775,19.09232
180.9423,64.2756,19.09232
181.1017,64.0736,21.680145
181.2587,63.8715,21.894983
181.4131,63.6695,21.894983
181.565,63.4674,21.894983
181.7146,63.2654,21.894983
181.8619,63.0633,21.894983
182.0069,62.8612,21.894983
39.8552,64.6076,21.855923
40.0261,64.8088,21.377419
40.1998,65.0099,21.025866
40.9245,65.8138,21.855923
43.902,68.6109,21.904749
44.1455,68.8092,21.904749
44.3937,69.0073,21.904749
44.6468,69.2052,21.904749
44.9048,69.4027,21.904749
45.1679,69.6,21.904749
45.4362,69.7969,21.904749
45.7099,69.9935,21.904749
45.9892,70.1898,21.904749
46.2742,70.3858,21.904749
46.565,70.5813,21.904749
46.8619,70.7765,21.904749
47.165,70.9713,21.904749
47.4744,71.1656,21.904749
47.7904,71.3595,21.904749
48.1132,71.553,21.904749
48.4429,71.746,21.904749
48.7798,71.9384,21.904749
49.124,72.1304,21.904749
49.4759,72.3217,21.904749
49.8355,72.5126,21.904749
50.2032,72.7028,21.904749
50.5792,72.8924,21.904749
50.9638,73.0813,21.904749
51.3571,73.2696,21.904749
51.7595,73.4572,21.904749
52.1712,73.644,21.904749
52.5926,73.8301,21.904749
53.0239,74.0154,21.904749
53.4654,74.1998,21.904749
53.9174,74.3834,21.904749
54.3803,74.5661,21.904749
54.8545,74.7478,21.904749
55.3401,74.9285,21.904749
55.8376,75.1083,21.904749
56.3475,75.2869,21.904749
56.8699,75.4645,21.904749
57.4054,75.6409,21.904749
57.9542,75.8161,21.904749
58.5169,75.99,21.904749
59.0939,76.1627,21.904749
59.6854,76.3339,21.904749
60.2921,76.5038,21.904749
60.9144,76.6722,21.904749
61.5526,76.839,21.904749
62.2073,77.0042,21.904749
62.8789,77.1678,21.904749
63.5679,77.3296,21.904749
64.2748,77.4896,21.54343
65,77.6477,20.90868
65.7441,77.8038,20.90868
66.5074,77.9579,20.90868
67.2906,78.1099,20.90868
68.0941,78.2596,19.756365
68.9182,78.4071,19.756365
69.7636,78.5521,19.756365
70.6307,78.6946,19.756365
71.5198,78.8345,19.756365
72.4314,78.9717,19.756365
73.3659,79.1061,18.193905
74.3236,79.2376,21.16258
75.3048,79.366,21.16258
76.3099,79.4913,21.045395
78.3925,79.7319,19.697773
79.4703,79.847,19.697773
80.5725,79.9585,18.916542
81.6992,80.0662,18.916542
82.8503,80.17,17.7154
84.0256,80.2699,17.7154
85.2249,80.3655,17.7154
86.4477,80.4569,17.7154
87.6938,80.5439,17.7154
88.9625,80.6264,17.7154
90.2532,80.7042,17.7154
91.565,80.7773,17.7154
92.8973,80.8455,17.80329
95.6186,80.9667,12.637403
97.0054,81.0196,16.074818
98.4078,81.0672,18.037659
